Review ID,Username,Rating,Review Text,Date
3b59777a-36f8-43a5-8ce7-ceadabb30a0b,Deni Raharja Raharja,5,"Jasa layanan Internet yang sangat stabil,untuk pelayanan respon nya cepat di layanani dengan baik, oxygen.id",2024-03-20 04:13:36
dacd9e40-7ce6-4e0a-b890-83174d239d85,Puji Priyantoro,5,Terbaik,2024-03-20 04:07:24
bf37ab01-4273-4b78-960f-73cc27c521c3,holid zuhri,5,"Internet aman, aplikasi ini sangat membantu",2024-03-20 04:06:28
26a75948-eb37-4163-9dae-4ba1bb9470fc,gusri nanda,5,"Wifi Oxygen sngat membantu ,harga terjangkau flat dan anti lemot",2024-03-20 04:05:47
ecd5bcc0-2328-45e0-bf4f-7a0b22b58811,Chyntia Sartika,5,Internet tanpaaa lemot!!,2024-03-20 04:04:25
51a83948-bd2d-4d44-9cbd-7d9f50a6ab0a,Surya Ansyah,5,Upgrade Speed No tipu² Mantaaabs_Poko'eee guD..Goood..🥳🥳,2024-03-20 04:03:45
35315c9c-33ac-41b2-88ee-74675647fa66,Dini Mayasari,5,Sangat memuaskan pelayanan nya,2024-03-20 04:02:50
fafee4eb-88a7-4de6-8589-63c40667edaa,Nada Dara,5,"Internet sangat lancar hargapun murah tidak menguras kantong ,pkoknya top deh",2024-03-20 04:01:23
dff002cc-c276-488c-b17e-25646a3c9f54,Safruddin Rudi,5,WiFi Oxygen kenceng Unlimited banget deh,2024-03-20 03:59:36
b27d018b-0541-4abf-adbd-ff5e90ede033,Ade ahmad Jaelani,5,PROVIDER TERBAIK,2024-03-20 03:59:20
4c72c310-b0dc-43f9-9554-f44aa1a29f06,Regidwi Prasetya,5,"Terbaik sih , untuk sinyal ga ada kendala sama sekali . Paket murah , biaya bulanan ga ada kenaikan/flat .",2024-03-20 03:58:36
450dbcc6-df7c-42e8-b687-e7aece68cc20,Evi Sartika,5,"Oxygen emang paling TOP.. dari harga yg flat, kuota unlimited, kwalitasnya yg bukan kaleng-kaleng. pokoknya oxygen.id gak ada 2'nya",2024-03-20 03:55:46
3ee1e71d-247d-446a-b416-3ca34a979d28,prima dery,5,Good aplikasi,2024-03-20 03:55:28
99067710-5fc4-47e5-b6f0-1b43aef8fdb4,erik sutrisna,5,"Apk nya sangat membantu ,dan bisa langsung upgrade speed ,pelayanan juga semakin baik ,asli unlimited bukan kaleng kaleng euy ,terus berikan yang terbaik oxygen",2024-03-20 03:49:47
49460ae9-5cf7-4998-9778-53aefe31d974,Aris Ikhwan,5,Good apps,2024-03-20 03:49:01
41188604-f512-4756-9234-e8954ba7e1d9,Irwan Sasandy,5,"Menurut saya ini apk udh oke , fiturnya sudah lengkap dan mempermudah banget , terimakasih oxygen",2024-03-20 03:46:39
3bda7251-e977-4b1b-9270-07b90944a14d,Bambang Sukoco,5,Sangat membantu,2024-03-20 03:46:12
bb4f8537-af79-45b4-aa8f-c74864f777ab,Widodo Noer Sapoetro,5,Oxygen kereennn,2024-03-20 03:45:36
4be37ee2-3a35-4a74-b9c9-855bed783fe3,JNV PRB 17,5,"Ga salah pake oxygen,,,sbg gamer sangat puas memakai oxygen Ditingkatkan lagi",2024-03-20 03:43:41
5faeb994-8905-4b7c-bcf8-6b44e043faf4,Mas Slowly,5,Bagus kenceng dan harganya terjangkau sekali..,2024-03-20 03:42:20
955b2049-9eb8-4d38-ad15-9fa8d746b90a,Dekky Iryanto,5,"Sangat membantu,bisa cek tagihan billing , bisa upgrade, dan mengatasi troble dg cepat",2024-03-20 03:41:20
e13a5343-a32e-4dac-a468-b3d80d94c65a,Shilfi Nuril,5,"Keren euy harga tejangkau speed tinggi, jaringan lumayanlah, gk pernah kenak denda, oxygen.id mantap",2024-03-20 03:41:11
5005f5f2-967c-4d48-9bc6-5f55753b42f5,Anwar Pramana,5,Aplikasi sangat membantu,2024-03-20 03:40:24
8d07df57-e62c-4057-afd1-4922d2c86c10,Febi Habibie,5,"App bagus, sangat membantu, bisa reminder kalau akan jatuh tempo, cara pembayaran, dan info2 promo, program2 menarik lainnya",2024-03-20 03:39:57
cab34393-6103-4885-9eff-3c780230760c,widodo Qprox,5,G nyesel ganti provider layanan oxygen pokoknya the best dah pokonya,2024-03-20 03:37:21
0ea1edfd-ffc0-4601-99de-9a0509e3f1f3,Mia,5,"Jaringan aman, pembayaran gampang, no denda denda, keluhan 1x 24 jam. Makin membaik apk nya.",2024-03-20 03:37:19
e4bdf0ed-5303-4521-bdd0-d9fc6147a624,Ansori Riduan,5,"internet bebas hambatan dan pelayanan yg bagus, terimakasih oxygen.id",2024-03-20 03:34:46
406c48f2-a068-4e4e-9328-2edf7efa6708,Yulia Rusdayanti S,5,"Sangat membantu para cust, internet nya juga kencang dan terjangkau",2024-03-20 03:33:22
3133e348-31b8-4ed8-a038-8df214b757d6,Sultan Alfin,5,Mantapp maintance nya cepet dan fast respon sales area nya 👍👍,2024-03-20 03:33:01
1e013b81-71ef-498a-83a6-d9e2b8f8da1e,Andi Acahyadi,5,Cari internet yaaa oxygen..top anti baper,2024-03-20 03:32:17
d91df152-ad4d-4d26-b9c4-a60bce404846,Haryadi Yadi,5,"Luar biasa update customer lengkap jadi lebih mudah chek tagihan,komunikasi lancar saat butuh layanan dari pihak cs",2024-03-20 03:32:06
4e7f9e88-0b35-4825-bca1-abdfe7569bb5,Yogga Aikal Fiqri 29,5,Internet Gasss polllll,2024-03-20 03:32:04
751c0baa-5099-4848-9b54-5ce79dbda7a9,Tauriq 1515,5,Recomended,2024-03-20 03:31:56
2013e96b-7943-44e3-9f2f-baf9ffee6507,Rosa Pkp,5,terbaik aplikasi nya sangat membantu,2024-03-20 03:31:56
171fb273-f94c-4c32-81cb-1f6e9cb2e9f5,Rizuki Saputora,5,Mantap oxygen wifi kita,2024-03-20 03:31:49
5ccf702e-e608-4178-94b8-4efab6b51075,Febrian Prasetyo,5,"Fiturnya Lengkap, Akses fitur-fiturnya juga mudah. Tampilannya juga keren.",2024-03-20 03:31:32
78ea4fd4-91d5-4793-99b5-eb277704eebe,ARioma Pratama,5,"jaringan wifi terbaik , sangat rekomendasi 👍👍👍",2024-03-20 03:30:13
140e6318-8726-4383-b3c4-6f592620ab4a,Mhd Rizal Wahyudi,5,Luas biasa,2024-03-20 03:29:07
d7061fa0-796c-4fa1-935f-ee68fb6eb962,Naufal Sean,5,"Inet kencang, worth it buat Yang punya usaha dan home",2024-03-20 03:29:00
22a5aa86-912a-41b1-a9e3-ccb178e80bc6,Rudi Harianto,5,Sangat mudah di gunakan.,2024-03-20 03:28:45
468ecb7e-4a53-4f02-aced-627a11bf5c79,Heru Herlambang,5,Aplikasinya semakin menarik dan bermanfaat,2024-03-20 03:24:38
ed08853c-66b6-4639-bd86-873549796be1,Agyl Prasetya,5,Aplikasi canggih,2024-03-20 03:24:34
b4e80b0d-e75c-4f3e-bcf9-b030a946e770,Delvan Bayu,5,Mantap kali,2024-03-20 03:24:26
1c818bbe-eaf8-4637-babe-cee50ed28481,Ipan Chepot,5,Bagus,2024-03-20 03:20:27
ae56503b-9f94-470d-b1d6-8d36029d0990,Eddy Hidayat,5,Mantepp nihh.. jadi lebih mudah,2024-03-20 03:15:48
ef15ba89-d1ab-47c5-a22d-78ed6aeb0e67,Ade Sri,5,"Wifi nya bagus gk lelet , penanganan untuk gangguan juga cpt",2024-03-19 11:28:42
5f6138ef-9a69-4d9e-b745-68eec94b4933,Oky Satrio,5,Jaringan aman. Pembayaran mudah dan cepat. Upgrade speed lebih mudah menggunakan aplikasi. Pokoknya is the best,2024-03-19 10:10:31
2d3631cb-4d8d-43f7-bc1e-87a8d9bf1f09,BryArtha,5,"ini bener loh langsung di upgrade tapi entah dikasih waktu atau permanen, itu yang ngasih bintang 1 gatau emang ga paham, ga ngerti, atau sakit otaknya ya, kurang sekolah kali",2024-03-19 06:53:07
e373e2b7-b086-4bc5-930c-2df1ef65d6ac,Nakamoto Shinji,5,"Mantap bro aplikasi nya udah cukup bagus masih bisa di tambah fitur"" lain , Wifi nya juga kenceng tanpa FUP",2024-03-19 04:38:05
a6ccc543-5759-4d18-9fbd-9ab61107fd3c,reza muhammad,1,Ribet gk ada menu daftar,2024-03-17 06:39:27
c0f90e07-a888-459e-a6ca-8e7c72a2c740,Anton pranat,1,"Baaru 1 hari pasang , jaringan sudah lemott , cara akses gnti pw gk d kasih tau sma seles , apa apaan si",2024-03-12 17:52:23
3b7e030e-7727-4ccc-985f-b3233169ffaa,Ayrina Septyana,1,Nyesel saya pake wifi dari produk ini sinyal lemot selalu ngelag terus padahal dirumah cuma 3 orang doang yg pake,2024-03-10 13:19:11
1ffa730d-c3c3-4397-8006-d3147551e5b4,Danu Darmawan,1,"Disuruh download aplikasi selfcare oxygen sama callcenter buat upgrate kecepatan, ternyata tidak ada menu upgratenya . Saya udah nasabah dari tahun 2021 dgn bayar tahunan",2024-03-07 09:20:09
ae19087a-f513-4b44-8aff-d5b0b5043255,Muhammad Ahdar Pranata,5,Mantapnbanget,2024-03-06 03:17:40
0f6b3c63-6c2e-488a-b0be-bb4877aceaf2,O,1,"Baru pasang 1 hari udh terputus koneksinya, selama 2 hari sangar rumit untuk minta perbaikan, sangat kecewa dengan oxygen ini",2024-03-05 12:20:48
f6b7c145-a794-42b8-a085-6d6e056fff6f,PakT Taufik,5,Mantan anti lelet,2024-03-03 13:11:29
46557e11-e254-427c-a368-4d83959aa3dd,Sidi Tantoro,1,Saya pikir dgn 30 mbbs akun cukup kenceng signalnya.padahall hanya pemakiann untuk 4 gadget.ternyata lemot juga. Dan juga untuk stb tv harus nunggu sampai 1 minggu baru dipasang.setelah stb dipasang 1 minggu kemudian tv gak ada signal.buat laporan dan gak pernah ada tehnisi datang di status nya sudah done.,2024-03-02 07:47:43
0f755a07-a65d-4e68-b3ef-cca03f24f5e9,Kimz Vindy,1,"SAMPAH BANGET SKRNG.....KOMPLENAN RIBET SS test signal lah.....ud tau lemot,lag bermasalah mulu.....gak jelas u lama""......mending ganti provider",2024-03-02 03:29:31
e6c6d448-f3f8-4112-b94a-002c99449ef7,Jam Hari,2,Aplikadi PA,2024-03-01 21:41:34
637dfa65-7529-47e5-88db-346355823e4d,Prayoga Yoga,2,Kecewa bngt. Awal mula mau berlangganan sudah di bayar uangnya . Pas mau di pasang di pending ga jadi dengan alasan blom ada ijin RT RW soal pemasangan kabel. Seharusnya dari pusat di sosialisasikan dulu ijin pemasangannya sama RT RW jadi ga ngecewain . Sampe sekarang pun pengembalian dana blom ada kejelasan,2024-02-23 18:12:00
e1e5fb12-fb45-4227-8fb5-df77a1f2da8e,Fani Seftiani,1,"TOLONG LEBIH DI TEGASKAN LAGI KEPADA SALES DAN TEKNISI PEMASANGAN WIFI OXYGEN, JANGAN SAMPAI ADA PEMUNGUTAN BIAYA DI LUAR DARI YG SUDAH DI TETAPKAN PERUSAHAAN! KHUSUS NYA DI DAERAH JAMBI! udah pungli minta nya maksa lagi, mau ngasihh lebih atau nggak nya kan tergantung konsumennya ya, bukan hak mereka, bukan masalah nilai nya, tapi cara mintanya MAKSA!!!",2024-02-23 06:12:06
1ab00dd7-6d6d-4867-8c67-024d322ff454,MuhammadAlvin Rizqi,1,"Gw lagi main ml malah mati wifi nya, tolong lancarin lagi dong",2024-02-18 12:50:05
3e530d6f-4bf6-4168-aba4-28409f3dc416,Nur Rochmadi Rhomdan,1,Apknya pas dibuka Kalo gak freeze ya blank,2024-02-17 04:02:35
56e51395-c61b-4670-9fdf-5a0cbaedf324,Afe Erma Telaumbanua,1,"Kenapa wifi ini tidak bisa di pake untuk google, hanya Facebook dan YouTube. Lemot lagi. Buat kalian yang masih belum beli wifi ini, baiknya jangan dibeli.",2024-02-17 02:34:02
eec1fe0e-6b34-44bd-9fed-f77efc48d16e,Wilbert Sinclair,5,"Buat yg ngeluh blg aplikasinya engga bsa , buktinya gw bsa kok , engga bsa install mungkin hp kalian yg perlu di benerin / di ganti sih , so far so good , buat yg blg internet nya engga sampai , padahal 6-7 meter , liat dlu ad penghalang sinyal engga , karna sinyal wifi tuh dia memantul , dan engga bakalan tembus tembok , makanya beli rotter tambahan , jgn salahin aplikasinya",2024-02-16 13:29:15
99f39244-d64b-4737-850a-127187f83825,Sonil Apriansyah,1,"Aplikasi nya udah gak bisa di pake lagi, bener"" kocak",2024-02-14 17:11:41
992843df-9990-4184-8adb-2a518fede0e3,Rusman Muti,1,Ngga bisa di download,2024-02-13 10:31:32
f5e63226-b21f-4907-8016-7cc28298232e,CARA DOANG,1,Maling uang saya ga mau dikembalikan,2024-02-09 08:12:19
66dd03aa-d3a5-4334-8ddc-82956a30637e,Sulhandi Altsani,1,"Pelayanan nya ga bagus, udah tau ada kendala malah di suruh restart terus, udah tau lost merah dan tidak bagus nya lagibdi aplikasi laporan tiket sudah selesai saja padahal belum ada tindakan apapun 😡😡😡😡😡😡",2024-02-09 00:33:34
4c99b92b-39bf-4537-a336-63ad0f1ba31c,Andri Iskandar,1,"Baru pake 2minggu udh kendala Mulu, wifi tersambung tapi no conection, ahh payahh",2024-02-07 11:35:54
0e0cbc79-ded2-436d-bf84-f0eb605a8410,luthfi,5,"Internet nya stabil, cepat & harganya lebih murah dibanding yg lain",2024-02-06 06:15:20
9c7ba2c1-1510-45c1-b91a-3d9873c22357,Ovyanita Andaniputri,1,Aplikasi tidak bisa di buka. Baru 2 tahun pake teknisi yang datang buat perbaikan udah 7x. Di komplain gak ada perubahan. Jaringan lemot. Sangat tidak rekomen,2024-02-04 18:03:18
c2bb4a9e-f424-4187-883a-55e6ad665312,Ryan Septiawan,1,"Di benerin lagi apk nya, banyak bug nya",2024-01-31 12:05:52
8378be45-9ab7-4d23-96c9-f5cf63e3c1b6,Pandu Pratama,5,Aman dan lancar jaya.,2024-01-29 15:49:51
58e18a4b-b80b-4511-a428-172654b1e7da,Japrey Vincentius,1,"App gajelas, hang sendiri dan tampilan UI tidak muncul",2024-01-28 08:28:52
6126ad9c-a045-4da7-a7ff-b3d864809008,leona helvira,1,Udh beberapa bulan ini Internet nya gangguan Mulu. Bulan ini udh 3 kali gangguan. gada solusi apa apa.,2024-01-23 17:28:59
fc15d5df-536d-44b2-b5ba-25718e77ab1a,Irwan 4U,1,Lo gue end.....fiber optik. Sering troble,2024-01-21 18:00:54
b25b4dbb-a06a-475b-96b3-8050ec9fb277,Ripin Lim,1,"Baru pakai 1 bulan, sudah banyak masalahnya. Tersambung tp no connection. Sudah call CS tp penanganan lama. Sinyal juga tidak sekuat yang disampaikan. Sangat kecewa . Wajar kalau providernya gk laku, meski udah dikasih tarif murah. Tolong bisa diperbaiki di kemudian hari ya",2024-01-21 16:45:58
1d919cdc-89c6-49d4-a1b1-54c0ef0018ff,Erviandy,1,"Pembayaran cuma bisa pakai OVO, opsi pembayaran pakai metode yg lain cuma gimmick, tiap dipilih cuma muter-muter doank. Perbaiki lah, dari dulu masa gk pernah diperbaiki sih.",2024-01-20 23:17:58
76f74b5c-65f7-4324-ad39-64ce6a6c7380,Edwar Saputra,1,gabisa masuk jaringan kalo ujan lemah nyesel gw pake ni wifi,2024-01-20 17:53:39
050e6cb6-2710-4680-9dff-ce7d50fad2cc,Gerry Traveler,1,respon penanganan lama bangsad,2024-01-18 22:07:17
91346de6-cf44-43ea-973c-38700a4e4d7f,mamak rempong,1,"Lama pelayanan perbaikannya, sampai sekarang ga diperbaiki pdhl sistemnya kan bayar dulu baru pakai. Merasa dirugikan sama Oxygen. Sudah lapor ke customer service cuma dijanjikan saja untuk perbaikan. Paraaaaaahhhh 👎",2024-01-18 01:42:33
89e2b435-8a8c-4a28-a842-5bc8669a8e62,Deny Andrian,1,"Respon lama perbaikan lamaa, di chat nya aja sedang dalam perbaikan tapi ga ada pergerakan",2024-01-15 23:51:50
da9c5605-7817-4c3b-a481-a1ce54fb306b,Hengky,1,"Oxygen parah, daerah DURI KEPA 1 bulan ini internet putus terus, apalagi kalau hujan, pasti Internet terputus. Sangat mengecewakan, tidak recommended.",2024-01-09 08:05:28
d4bd7364-da66-493a-8880-498c9305f322,ahmad Rifat,1,Pelayanan lambat sering gangguan,2024-01-09 07:59:08
8632ef07-4ff6-418d-8c5e-23e82bbea6a2,Adytia Warman,1,"Masuk musim hujan jaringan semakin sering gangguan, dah berapa kali dalam beberapa minggu ini. Komplain, tapi masih aj terus bermasalah jaringannya.. Bobrok.",2024-01-05 17:09:41
70c6bbf5-1a3c-4f5c-9e13-d367a51233d5,Ikhsan Jr,1,Wifi ampas tiap malam ngelek aja teros kau aku emg ga pernah protes.. Tapi ngotak udh 11/12 sama indihom mahalnya tiap malam ngelek qo tol,2024-01-02 15:25:04
d2bc6bc0-b5b6-4531-8870-7a8269bccdd0,Naila Karima,3,"Sering bgt gangguan payah bgt, penanganan juga lelet bgt bgt, bulan depan gangguan lg, fix udahan pindah ke yg lain aja lah, capekkk",2023-12-31 14:56:02
6638ea1d-b43b-4be5-b2e5-a1d17612040c,Diedik Farm,2,"Parah gangguan terus, bayar ga pernah telat .. perbaikin dong.",2023-12-28 02:30:37
bd1d43bc-ed0e-4b58-9250-2159d1f243de,zelva F,1,Internet sering gak ada akses,2023-12-26 23:06:05
a9c1ad06-cd7d-414f-98c6-3b849c96a245,Wenny Halim,1,"Pelayanan oxygen sangat buruk. Waktu pengerjan drainase di dekat rumah, wifi mati smpai 6 hari. Baru hitungan minggu wifinya hidup ini mati lagi . Sudah hari ke 4 smpi saat ini kita di suruh menunggu antrian. Tiap bulan kita bayar full, tetapi fasilitas yang kita dapat sungguh mengecewakan. Mau berapa lama kita menunggu????",2023-12-26 13:00:45
0653dd1c-e27a-4969-8f5b-7032bfd319e0,JonathanDK,2,masih sering bermasalah aplikasinya,2023-12-25 13:29:40
d5308e83-b385-416f-987d-807f349d50fc,R.A.S ravi al syakir,1,"Kecewa banget udah 1minggu internet mati!alesannya karena perbaikan tiang di mustikajaya..saya d bantargebang.jauh bgt..masa iya sebantargebang mati smua?g komplain gt?g mungkinlah..pelayanannya buruk.internetnya buruk...pgn pindah k indihome aja.baru masang 1bulan 2minggu udah kecewa bgt 1minggu internet mati.qt udh gmau langganan lagi ktanya kena denda 500rb krn pemakaian blm 1thn..lah,blm 2 bln ja internet mati 1minggu..gmn gak pgn pindah wifi...buruk buruk buruk",2023-12-18 01:35:56
a0f72780-012d-4eec-a5d3-de0b3962b1c5,Alwan Fauzan,1,"apaan ni wifi lelet bener,chat cs gadibales bales,ganiat amat.nanti lama lama konsumennya pindah provider baru tau rasa",2023-12-14 14:40:26
c323f9a7-c5e7-43b9-9cc5-44eef9f31dd2,Oy Bal,1,"Aplikasi gak jelas , tiba tiba di suruh login , dimasukin password nama email tapi gk bisa ,hadehhhh",2023-12-14 02:32:42
5685a269-be41-4756-b493-f4c3327f215a,Julius Dabukke,1,"Provider tolol,jaringan merah dari kemaren gaada kemajuan untuk memperbaiki",2023-12-12 00:04:11
d763d1c1-8ccd-42ae-9094-26d011e6ffaa,Den suryo Den suryo,5,"Pemasangan sangat cepat pesen kemarin besoknya langsung dipasang wow keren, internetnya stabil di 50mbps, cuma Aplikasi oxygenya berat dan loadingnya pun lama. Tolong diperbaiki.",2023-12-11 04:46:31
4ee40e45-9e6d-41b3-b2b9-0888925e3041,Ahmad aripandi Ipan,1,Teknisi nya lemot parahhhhhh wifi gangguan sampek 3 hari ga ada pergerakan buat benerin. Kecewa banget sih wkwk mending pake yang mahalan dikit tapi satset ketimbang pake ini. Teknisi nya gajelas banget,2023-12-10 02:20:03
7e4ffb82-4cc5-41aa-b143-dc5e7fae6ca2,Hafizh Kurniawan,1,"pemakaian buat wifi tiap hari pasti ada aja trouble nya. yang ngelag lah yang tiba tiba ilang jaringan lah, yang tiba tiba gaada koneksi. buruk banget oxygen.",2023-12-09 07:19:35
79d8a8a8-dbfc-49df-937b-610032c2edd8,Dian Sis,1,"Kacau udah ngk bisa dibuka, udah install ulang tetep aja",2023-12-08 15:33:42
7b1df7fc-af05-409d-aa39-8b780b5c9e4e,undead TheForsaken,1,3 hari dah 3 x kirim ticket karena ping tidak stabil. Apk nya ngestuck di depan ga masuk2 ke home page,2023-12-08 14:33:38
746b8027-6f8a-4dc0-9da0-90c868e57e8a,Gomu Gomuno,1,Oxygen Gak jelas. Gua melakukan pembayaran pada Tanggal 23 Nov 23. Awal Desember Tanggal 3 sudah tidak bisa digunakan jaringgannya. Disuruh bayar lagi. Katanya jatuh tempo pembayaran Tanggal 14. Ya kali dari tanggal 3 gua harus bayar lagi. Paling engganya masih bisa digunakan la sampai jatuh tempo.Setelah jatuh tempo juga jaringan gak bisa digunakan. Gua mau bayar tanggal berapa juga ya bebas la.gua gk pakai jaringan lu juga sampai gua bayar.Skip Dulu OXYGEN***,2023-12-07 12:26:11
3aaaf884-33a6-44ea-bb2d-9ddf7b6040f5,Ronaldo Hutabarat,1,Respons yang sangat lambat.,2023-12-06 14:48:53
d29e915d-4b42-4ba6-b016-c4064dc86371,Fikri Why,1,"Nyesel sy pasang oxygen... Ada kurasakan, teknisi nya ga profesional.",2023-12-04 14:05:14
8c2d3480-ee8f-4045-86f6-b4a0409bdb54,johannes wim,1,Kok aplikasi nya blank.. Kosong.. Lagi eror ya..??,2023-12-03 09:13:26
7aacf932-2951-4072-873b-a77643fd46a1,irone syah,1,Servis buruk,2023-11-30 10:03:11
7528cefa-1192-4581-90ed-d9f3ca8d3e28,Muhammad Alkhoosyi,1,Gangguannya lama bisa sampe 3 hari. CSnya di chat juga ga ada kepastian.,2023-11-28 10:04:54
bf540ce6-c380-404b-ab65-393edd3c886e,sigit suntoro,2,Penanganan jaringan lost lambat lapor dr siang sampai sore suruh nunggu jam estimasi jam 6 sore sampai 8 malam,2023-11-27 10:05:48
2189cae3-e2b5-4b07-8189-54d3122b1bcc,ilham prasetya,1,Payah,2023-11-26 01:57:56
0db76749-300b-408d-99f5-1d61f8319d2b,Kevin HaqS,1,Wifi kurang ajar sering gangguan sekarang,2023-11-16 12:17:32
5962ba0e-d87f-4b62-9025-864b409e7d0a,Syaiful Bahri,1,ini jaringan kenapa? lagi error? perbaikan kah? kok gak ada pemberitahuan ke pelanggan.,2023-11-15 02:30:14
95864d22-6f3c-4300-bcb6-cd7cac52160a,lim kurniawan,1,Aplikasi klo kg guna mending d hapus...masuk app kg jelas kg ad kejelasan fungsi,2023-11-14 11:08:07
58658729-1fe6-4bec-9e08-456ee11985e5,Zoro Streaming,1,Bagaimana cara melaporkan jika ada gangguan,2023-11-13 18:29:25
31456788-8fc1-4c0c-8788-4b3e97ee8397,Erlyna Wahyu Pamungkas,1,"OXYGEN JELEK BANGET Nonton YouTube gak lancar, baru dipake beberapa orang gak lancar, SALESNYA JUGA TUKNAG BOHONG GAK RESPON, awalnya aja menggebu-gebu biar langganan, setelah Langganan malah masa bodo. Padahal saya pakai yg 50 Mbps!!! Aplikasinya juga ngga jelas!!!! Ga bisa login. Gabisa reset password!!!! Kalo belum siap buat aplikasi gausah buat!!! KACAU!!! Balik ke IndiHome dah gua.",2023-11-09 01:00:23
e79f52e0-880e-46a5-bbd4-9d1adc3698bc,DIMITROV,1,CS SLOW RESPON,2023-11-08 13:17:19
ae4f0747-cbb3-4fc6-9114-6755f69c2093,Mosses Tambunan,1,"Tutup aja udah, internet ga jelas, bener bener buruk, sangat ga rekomen deh pakek oxygen, cacat",2023-10-28 03:20:28
daabe8bd-3056-4668-acee-4d87b61b7756,Jory Augustinus Pribadi,3,"Sebenanya sinyal cukup bagus, tapi belakangan sering kali hanya beberapa gadget yang dapat koneksi,hp saya aja ngga walaupun sudah dekat di router jaraknya tetap tidak dapat, sama walaupun sudah waktu jatuh tempo tapi belum sampai batas akhir pembayaran tagihan, sinyal sering kali timbul tenggelam, kecuali sudaj lewat batas pembayaran saya mengerti dan sadar diri, tapi dalam kenyataannya yang saya rasakan susah untuk akses sinyalnya",2023-10-27 12:45:57
e3e1e5f9-97e5-459c-af98-c6f10964c02b,Vicky Raditya,2,Dari pagi udh 2x terputus jaringan nya,2023-10-23 11:20:49
81c29866-321c-4f48-ac4b-232a71b44946,Muhammad Guntur,5,1 Aplikasi untuk semua layanan oxygen,2023-10-21 03:05:44
b57416c0-fdbb-4c23-9a0a-106a0b2a964c,Ev Ok,5,"Ok, semoga membantu.",2023-10-18 09:42:21
9eeb7b58-a057-43b4-9413-8cd36ab11a30,Ramlih Embhe,1,Udah 3 bulan ini Oxygen lemot .. apa perlu ganti yg Laen ja ya,2023-10-18 02:11:30
b7dee0c4-9ea9-43b5-b19e-1d25d2ad4dda,Muhammad Arkaan,1,"Aplikasinya tolong di perhatiin dong, masa bagian menu cara bayar loading terus ngga ke buka buka. Mau tau cara bayarnya gimana coba hadeuh",2023-10-14 23:03:34
e931b047-97ef-4df0-9e43-ef17789032ab,didy never give up,1,"awal sales bilang bisa pasang , eh pas teknisi Dateng bilang gk bisa Krn wilayah gak mencakup , klo iya gk mencakup ngapain dr awal bilang bisa pasang , sy pun udh sharelok , dan cek bisa2 , eh minta refund nunggu 7 - 14 hr kerja , pelayanan yg amat sangat buruk klo versi sy",2023-10-12 08:22:50
2d982acd-01e1-4500-92b5-4bfd8a2ec528,Fik Ri,1,"sales nya gajelas , teknisinya kaya anak magang . diajarin lagi deh para pekerja nya untung gajadi masang",2023-10-11 14:26:18
e568d392-40f4-4e5b-9290-f78d35843ff1,Ahmad Dalurung,1,"Provider bapuk kerusakan dan masalah yang sama udah gitu kalau penanganan bisa berhari-hari atau ganti hari, belum pernah saya alami dari provider lain yang seperti provider ini nanya via WhatsApp dicuekin Berjam jam setelah kalian tertidur baru balas begitu pula via email,BUAT KALIAN MENDING JANGAN BERLANGGANAN PROVIDER INI KARENA SAYA YAKIN KALIAN PASTI DIRUGIKAN!!!",2023-10-11 14:18:46
704f93b4-b203-44cf-a269-e81941692ae4,Beny Herlianto,1,Gajelas login aj gabisa,2023-10-11 09:34:33
1ec30694-1c88-43df-825c-6055dfdfa7b8,Genta Ramadhan,1,Rip jaringan ampas ngeleg parah stresss,2023-10-07 16:43:43
fe827c46-d2f9-423d-a064-c909f42dc013,Agus Yahna Rahman,1,G jelas,2023-10-03 15:46:12
dabe0da1-dd4d-424c-a2b1-bebd46f563d6,Herman DH,1,"Pakai Aplikasi yg baru, malah ga bsa login login, mau reset password via email/no pelanggan jg tdk ada balasan ke email terdaftar, Balikin sj ke yg lama",2023-10-01 11:19:12
6a1b1523-7e46-475d-845f-b889655b62ae,Muhammad Gilang Murdiyanto,2,"Untuk aplikasi setelah update ada peningkatan dan ux nya sudah membaik, namun untuk layanan pengaduan dan keluhan masih sangay kurang, dan bergenti menjebak pelanggan dengan janji janji busuk. Terimakasih",2023-09-29 07:03:32
98cb7101-5c19-4ab9-a4df-96ed07548672,Amri Nasution,1,"Awalnya bagus, tapi lemot kalau sudah akhir bulan. Butuh banyak perbaikan sistem",2023-09-28 09:51:12
f982e863-c659-479f-93e9-cf63c67261b9,Sandhy Kresna,4,YG INSTAL LANGSUNG BERUBAH TANGGAL TAGIHAN NYA JD LEBIH CEPAT SEMINGGU,2023-09-25 14:53:58
d6b7f59d-1d52-4459-bd14-7048e25c8f0e,Novia Ismayanti,3,"Pas awal pasang ngak ada kendala, lancar jaya... Tapi makin lama, makin hari , setiap nonton youtube sering loading,.. Nonton Siaran televisi juga, loading sering bangett, jadi terganggu kalo pas lagi nonton, padahal pakek yg 300an perbualn😞 , Untuk sinyal wifi alhamdulillah aman.. Untuk pembayaran aman ya ngak pernah telat, malahan jatuh tempo perasaan makin maju aja ☹️",2023-09-25 13:19:58
77194bc5-4672-4616-96d8-ae9222e28cc4,DIKA GARDA PRATAMA,5,"Layanan bagus, internet cepat, buktikan sendiri jika kalian ingin mengetahui kebenarannya... Terimakasih 🙏🙏🙏",2023-09-23 06:52:51
